item,empleados,pais,paisLabel,geo,personaLabel,empleado,profesionLabel
http://www.wikidata.org/entity/Q1052562,12000,http://www.wikidata.org/entity/Q30,United States of America,Point(-118.380676 34.075198),,http://www.wikidata.org/entity/Q89797046,researcher
http://www.wikidata.org/entity/Q1052562,12000,http://www.wikidata.org/entity/Q30,United States of America,Point(-118.380676 34.075198),,http://www.wikidata.org/entity/Q89849362,researcher
http://www.wikidata.org/entity/Q1052562,12000,http://www.wikidata.org/entity/Q30,United States of America,Point(-118.380676 34.075198),,http://www.wikidata.org/entity/Q89869115,researcher
http://www.wikidata.org/entity/Q1052562,12000,http://www.wikidata.org/entity/Q30,United States of America,Point(-118.380676 34.075198),,http://www.wikidata.org/entity/Q89873982,researcher
http://www.wikidata.org/entity/Q1052562,12000,http://www.wikidata.org/entity/Q30,United States of America,Point(-118.380676 34.075198),,http://www.wikidata.org/entity/Q89904861,researcher
http://www.wikidata.org/entity/Q1052562,12000,http://www.wikidata.org/entity/Q30,United States of America,Point(-118.380676 34.075198),,http://www.wikidata.org/entity/Q89912206,researcher
http://www.wikidata.org/entity/Q1052562,12000,http://www.wikidata.org/entity/Q30,United States of America,Point(-118.380676 34.075198),,http://www.wikidata.org/entity/Q89929973,researcher
http://www.wikidata.org/entity/Q1052562,12000,http://www.wikidata.org/entity/Q30,United States of America,Point(-118.380676 34.075198),,http://www.wikidata.org/entity/Q89986360,researcher
http://www.wikidata.org/entity/Q1052562,12000,http://www.wikidata.org/entity/Q30,United States of America,Point(-118.380676 34.075198),,http://www.wikidata.org/entity/Q90001880,researcher
http://www.wikidata.org/entity/Q1052562,12000,http://www.wikidata.org/entity/Q30,United States of America,Point(-118.380676 34.075198),,http://www.wikidata.org/entity/Q90044067,researcher
http://www.wikidata.org/entity/Q1052562,12000,http://www.wikidata.org/entity/Q30,United States of America,Point(-118.380676 34.075198),,http://www.wikidata.org/entity/Q89605726,medical researcher
http://www.wikidata.org/entity/Q1052562,12000,http://www.wikidata.org/entity/Q30,United States of America,Point(-118.380676 34.075198),,http://www.wikidata.org/entity/Q89357506,epidemiologist
http://www.wikidata.org/entity/Q1052562,12000,http://www.wikidata.org/entity/Q30,United States of America,Point(-118.380676 34.075198),,http://www.wikidata.org/entity/Q88737320,bioinformatician
http://www.wikidata.org/entity/Q2892284,8889,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3965 29.7105),,http://www.wikidata.org/entity/Q67212195,oil worker
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q47355470,physicist
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q47262418,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q47265901,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q47268887,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q47503844,university teacher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q47695318,physician
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q47695321,physician
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q47711093,endocrinologist
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q47502306,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q47502501,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q47502509,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q47503063,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q47503844,biochemist
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q47694310,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q47695318,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q47695321,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q47695832,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q47711093,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q47804678,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q47945795,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q48039522,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q48192211,university teacher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q48190590,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q48224491,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q48192211,biologist
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q48356020,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q48357714,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q48358585,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q48481720,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q48578107,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q48714570,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q48224491,chemist
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q48737720,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q48753819,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q48873989,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q47502306,data manager
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q49885942,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q50650108,physician
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q50731316,scientist
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q50731316,professor
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q50827153,physician
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q50827171,physician
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q50827392,physician
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q50827418,physician
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q50554668,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q50554676,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q50577338,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q50908378,physician
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q50637178,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q50637325,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q50645315,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q50650108,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q50731316,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q50793922,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q51101234,physician
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q50982084,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q51076358,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q51145507,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q51147564,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q51284914,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q51706272,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q51714920,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q51731293,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q51752018,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q51752018,engineer
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q51101234,artificial intelligence researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q52095568,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q52149339,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q52299666,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q52911890,physician
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q47711093,pediatrician
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q52911890,university teacher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q52808422,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q52867578,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q52876893,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q52882382,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q52900992,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q52902687,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q53061670,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q52804485,computational biologist
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q52934638,rheumatologist
http://www.wikidata.org/entity/Q2892284,8889,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3965 29.7105),,http://www.wikidata.org/entity/Q92281413,researcher
http://www.wikidata.org/entity/Q2892284,8889,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3965 29.7105),,http://www.wikidata.org/entity/Q92283077,researcher
http://www.wikidata.org/entity/Q2892284,8889,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3965 29.7105),,http://www.wikidata.org/entity/Q92307453,researcher
http://www.wikidata.org/entity/Q2892284,8889,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3965 29.7105),,http://www.wikidata.org/entity/Q92316445,researcher
http://www.wikidata.org/entity/Q2892284,8889,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3965 29.7105),,http://www.wikidata.org/entity/Q92320570,researcher
http://www.wikidata.org/entity/Q2892284,8889,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3965 29.7105),,http://www.wikidata.org/entity/Q92337955,researcher
http://www.wikidata.org/entity/Q2892284,8889,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3965 29.7105),,http://www.wikidata.org/entity/Q92347478,researcher
http://www.wikidata.org/entity/Q2892284,8889,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3965 29.7105),,http://www.wikidata.org/entity/Q92350523,researcher
http://www.wikidata.org/entity/Q2892284,8889,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3965 29.7105),,http://www.wikidata.org/entity/Q92377567,researcher
http://www.wikidata.org/entity/Q2892284,8889,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3965 29.7105),,http://www.wikidata.org/entity/Q92377564,researcher
http://www.wikidata.org/entity/Q2892284,8889,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3965 29.7105),,http://www.wikidata.org/entity/Q92380825,researcher
http://www.wikidata.org/entity/Q2892284,8889,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3965 29.7105),,http://www.wikidata.org/entity/Q92391159,researcher
http://www.wikidata.org/entity/Q2892284,8889,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3965 29.7105),,http://www.wikidata.org/entity/Q92391898,researcher
http://www.wikidata.org/entity/Q2892284,8889,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3965 29.7105),,http://www.wikidata.org/entity/Q92391903,researcher
http://www.wikidata.org/entity/Q2892284,8889,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3965 29.7105),,http://www.wikidata.org/entity/Q92395018,researcher
http://www.wikidata.org/entity/Q2892284,8889,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3965 29.7105),,http://www.wikidata.org/entity/Q92478002,researcher
http://www.wikidata.org/entity/Q2892284,8889,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3965 29.7105),,http://www.wikidata.org/entity/Q92525306,researcher
http://www.wikidata.org/entity/Q2892284,8889,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3965 29.7105),,http://www.wikidata.org/entity/Q92527991,researcher
http://www.wikidata.org/entity/Q2892284,8889,http://www.wikidata.org/entity/Q30,United States of America,Point(-95.3965 29.7105),,http://www.wikidata.org/entity/Q92537779,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q57079414,university teacher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q56956801,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q56956889,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q56957091,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q56957218,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q56957231,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q56957492,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q56957869,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q56957888,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q56957900,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q56957957,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q56957999,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q56958008,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q56958210,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q56958282,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q56958292,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q56958332,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q56958484,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q56958548,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q56958556,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q56958625,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q56958638,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q56958699,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q56958807,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q56958986,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q56959064,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q56959255,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q56959358,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q56959458,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q56959518,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q56959788,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q56959879,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q56959892,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q56959915,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q56960003,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q56960014,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q56960077,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q56960083,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q56960151,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q56960183,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q56960206,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q56960246,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q56960400,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q56960460,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q56960498,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q56960665,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q56960697,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q56960757,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q56960797,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q56960809,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q56960896,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q56960923,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q56961332,researcher
http://www.wikidata.org/entity/Q162684,18298,http://www.wikidata.org/entity/Q183,Germany,Point(13.377222 52.526944),,http://www.wikidata.org/entity/Q56961427,researcher
